[2023-04-26 12:59:16,338][__main__][INFO] - Found GPU with device_name NVIDIA GeForce RTX 2060. Will run RFdiffusion on NVIDIA GeForce RTX 2060
[2023-04-26 12:59:16,338][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /home/ken/Github/RFdiffusion-1/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-04-26 12:59:19,220][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-04-26 12:59:21,447][rfdiffusion.diffusion][INFO] - Calculating IGSO3.
[2023-04-26 12:59:33,779][__main__][INFO] - Making design test_outputs/test_0
[2023-04-26 12:59:33,782][rfdiffusion.inference.model_runners][INFO] - Using contig: ['150-150']
[2023-04-26 12:59:33,805][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:30,385][rfdiffusion.inference.model_runners][INFO] - Timestep 5, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:31,597][rfdiffusion.inference.model_runners][INFO] - Timestep 4, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:32,786][rfdiffusion.inference.model_runners][INFO] - Timestep 3, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:33,984][rfdiffusion.inference.model_runners][INFO] - Timestep 2, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:36,044][__main__][INFO] - Finished design in 1.00 minutes
[2023-04-26 13:01:36,045][__main__][INFO] - Making design test_outputs/test_2
[2023-04-26 13:01:36,048][rfdiffusion.inference.model_runners][INFO] - Using contig: ['150-150']
[2023-04-26 13:01:36,064][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:37,231][rfdiffusion.inference.model_runners][INFO] - Timestep 50, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:38,403][rfdiffusion.inference.model_runners][INFO] - Timestep 49, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:39,568][rfdiffusion.inference.model_runners][INFO] - Timestep 48, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:40,740][rfdiffusion.inference.model_runners][INFO] - Timestep 47, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:41,915][rfdiffusion.inference.model_runners][INFO] - Timestep 46, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:43,088][rfdiffusion.inference.model_runners][INFO] - Timestep 45, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:44,253][rfdiffusion.inference.model_runners][INFO] - Timestep 44, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:45,459][rfdiffusion.inference.model_runners][INFO] - Timestep 43, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:46,620][rfdiffusion.inference.model_runners][INFO] - Timestep 42, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:47,847][rfdiffusion.inference.model_runners][INFO] - Timestep 41, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:49,093][rfdiffusion.inference.model_runners][INFO] - Timestep 40, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:50,362][rfdiffusion.inference.model_runners][INFO] - Timestep 39, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:51,623][rfdiffusion.inference.model_runners][INFO] - Timestep 38, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:52,785][rfdiffusion.inference.model_runners][INFO] - Timestep 37, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:53,940][rfdiffusion.inference.model_runners][INFO] - Timestep 36, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:55,101][rfdiffusion.inference.model_runners][INFO] - Timestep 35, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:56,263][rfdiffusion.inference.model_runners][INFO] - Timestep 34, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
